time,Cache:adminBytes,Cache:avgBatchCACHEMODE,Cache:avgBatchCRITICAL,Cache:avgBatchDAEMON,Cache:avgBatchEVICTORTHREAD,Cache:avgBatchMANUAL,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:nBINsEvictedCACHEMODE,Cache:nBINsEvictedCRITICAL,Cache:nBINsEvictedDAEMON,Cache:nBINsEvictedEVICTORTHREAD,Cache:nBINsEvictedMANUAL,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsStripped,Cache:nBatchesCACHEMODE,Cache:nBatchesCRITICAL,Cache:nBatchesDAEMON,Cache:nBatchesEVICTORTHREAD,Cache:nBatchesMANUAL,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nEvictPasses,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesScanned,Cache:nNodesSelected,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsEvictedCACHEMODE,Cache:nUpperINsEvictedCRITICAL,Cache:nUpperINsEvictedDAEMON,Cache:nUpperINsEvictedEVICTORTHREAD,Cache:nUpperINsEvictedMANUAL,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:requiredEvictBytes,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:cleanerBackLog,Cleaning:fileDeletionBacklog,Cleaning:lnSizeCorrectionFactor,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerProbeRuns,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nToBeCleanedLNsProcessed,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,Op:cursorDelete,Op:cursorGetCurrent,Op:cursorGetFirst,Op:cursorGetLast,Op:cursorGetNext,Op:cursorGetNextDup,Op:cursorGetNextNoDup,Op:cursorGetPrev,Op:cursorGetPrevDup,Op:cursorGetPrevNoDup,Op:cursorPut,Op:cursorPutCurrent,Op:cursorPutNoDupData,Op:cursorPutNoOverwrite,Op:dbDelete,Op:dbGet,Op:dbGetSearchBoth,Op:dbPut,Op:dbPutNoDupData,Op:dbPutNoOverWrite,Op:dbRemoveSequence,Op:dosCursorGetNext,Op:secondaryCursorDelete,Op:secondaryCursorGetCurrent,Op:secondaryCursorGetFirst,Op:secondaryCursorGetLast,Op:secondaryCursorGetNext,Op:secondaryCursorGetNextDup,Op:secondaryCursorGetNextNoDup,Op:secondaryCursorGetPrev,Op:secondaryCursorGetPrevDup,Op:secondaryCursorGetPrevNoDup,Op:secondaryDbDelete,Op:secondaryDbGet,Op:secondaryDbGetSearchBoth
2021-09-16T06:57:32Z,161,0,0,0,0,0,31510308,1467,28364419,0,0,0,0,0,0,8916,0,0,0,0,0,0,0,1647,24,0,60,1,6,3842,0,0,0,0,0, ,0,0,0,0,0,0,8899,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1631770651152,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,1232993624,-1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,300,0,12,0,600,0,0,0,0,0,0,0,0,0,0,8254,0,597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-16T06:58:32Z,161,0,0,0,0,0,31530628,1467,28384739,0,0,0,0,0,0,6922,0,0,0,0,0,0,0,1649,24,0,59,1,6,3119,0,0,0,0,0, ,0,0,0,0,0,0,6917,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1631770651152,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,407184096,-1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,150,0,6,0,300,0,0,0,0,0,0,0,0,0,0,6595,0,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-16T06:59:32Z,161,0,0,0,0,0,31522548,1467,28376659,0,0,0,0,0,0,7318,0,0,0,0,0,0,0,1646,24,0,55,1,6,3477,0,0,0,0,0, ,0,0,0,0,0,0,7305,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1631770651152,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,1135980032,-1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,6933,0,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-16T07:00:32Z,161,0,0,0,0,0,31528004,1467,28382115,0,0,0,0,0,0,8181,0,0,0,0,0,0,0,1644,24,0,52,1,6,4051,0,0,0,0,0, ,0,0,0,0,0,0,8171,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1631770651152,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,526190080,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,7835,0,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-16T07:01:32Z,161,0,0,0,0,0,31492484,1467,28346595,0,0,0,0,0,0,6920,0,0,0,0,0,0,0,1641,24,0,47,1,6,3420,0,0,0,0,0, ,0,0,0,0,0,0,6903,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1631770651152,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,1315001632,-1,0,0,0,0,0,0,0,0,0,0,1,0,5,0,350,0,14,0,700,0,0,0,0,0,0,0,0,0,0,6600,0,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-16T07:02:32Z,161,0,0,0,0,0,31487340,1467,28341451,0,0,0,0,0,0,5788,0,0,0,0,0,0,0,1640,24,0,45,1,6,2404,0,0,0,0,0, ,0,0,0,0,0,0,5781,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1631770651152,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,542331160,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,150,0,6,0,300,0,0,0,0,0,0,0,0,0,0,5537,0,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-16T07:03:32Z,161,0,0,0,0,0,31477620,1467,28331731,0,0,0,0,0,0,5941,0,0,0,0,0,0,0,1639,24,0,41,1,6,2489,0,0,0,0,0, ,0,0,0,0,0,0,5926,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1631770651152,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,1018071200,-1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,5588,0,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-16T07:04:32Z,161,0,0,0,0,0,31488428,1467,28342539,0,0,0,0,0,0,7703,0,0,0,0,0,0,0,1638,24,0,39,1,6,3150,0,0,0,0,0, ,0,0,0,0,0,0,7696,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1631770651152,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,797754080,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,150,0,6,0,300,0,0,0,0,0,0,0,0,0,0,7407,0,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-16T07:05:32Z,161,0,0,0,0,0,31536028,1467,28390139,0,0,0,0,0,0,9036,0,0,0,0,0,0,0,1641,25,0,36,1,6,3960,0,0,0,0,0, ,0,0,0,0,0,0,9027,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1631770651152,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,397785000,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,150,0,6,0,300,0,0,0,0,0,0,0,0,0,0,8611,0,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-16T07:06:32Z,161,0,0,0,0,0,31568692,1467,28422803,0,0,0,0,0,0,9737,0,0,0,0,0,0,0,1643,25,0,33,1,6,4790,0,0,0,0,0, ,0,0,0,0,0,0,9724,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1631770651152,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1253166816,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,9101,0,588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-16T07:07:32Z,161,0,0,0,0,0,31538604,1467,28392715,0,0,0,0,0,0,7628,0,0,0,0,0,0,0,1642,25,0,27,1,6,3728,0,0,0,0,0, ,0,0,0,0,0,0,7608,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1631770651152,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,1244877824,-1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,350,0,14,0,700,0,0,0,0,0,0,0,0,0,0,7153,0,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-16T07:08:32Z,161,0,0,0,0,0,31563172,1467,28417283,0,0,0,0,0,0,9337,0,0,0,0,0,0,0,1643,26,0,23,1,6,4041,0,0,0,0,0, ,0,0,0,0,0,0,9325,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1631770651152,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,878659936,-1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,8834,0,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-16T07:09:32Z,161,0,0,0,0,0,31539500,1467,28393611,0,0,0,0,0,0,5741,0,0,0,0,0,0,0,1641,26,0,20,1,6,2662,0,0,0,0,0, ,0,0,0,0,0,0,5731,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1631770651152,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,273928704,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,5473,0,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-16T07:10:32Z,161,0,0,0,0,0,31564988,1467,28419099,0,0,0,0,0,0,8506,0,0,0,0,0,0,0,1639,26,0,16,1,6,3625,0,0,0,0,0, ,0,0,0,0,0,0,8493,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1631770651152,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,987503440,-1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,7979,0,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-16T07:11:32Z,161,0,0,0,0,0,31554028,1467,28408139,0,0,0,0,0,0,7653,0,0,0,0,0,0,0,1639,26,0,12,1,6,3524,0,0,0,0,0, ,0,0,0,0,0,0,7640,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1631770651152,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,1323630448,-1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,7341,0,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-16T07:12:32Z,161,0,0,0,0,0,31524964,1467,28379075,0,0,0,0,0,0,4440,0,0,0,0,0,0,0,1638,26,0,9,1,6,2695,0,0,0,0,0, ,0,0,0,0,0,0,4431,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1631770651152,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,643490528,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,4279,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-16T07:13:32Z,161,0,0,0,0,0,31523908,1467,28378019,0,0,0,0,0,0,7439,0,0,0,0,0,0,0,1639,26,0,6,1,6,3597,0,0,0,0,0, ,0,0,0,0,0,0,7427,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1631770651152,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,1222862336,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,250,0,10,0,500,0,0,0,0,0,0,0,0,0,0,7130,0,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-16T07:14:32Z,161,0,0,0,0,0,31569644,1467,28423755,0,0,0,0,0,0,8748,0,0,0,0,0,0,0,1644,26,0,5,1,6,3734,0,0,0,0,0, ,0,0,0,0,0,0,8744,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1631770651152,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,974696320,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,8354,0,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-16T07:15:32Z,161,0,0,0,0,0,31583236,1467,28437347,0,0,0,0,0,0,8008,0,0,0,0,0,0,0,1644,25,0,3,1,6,3649,0,0,0,0,0, ,0,0,0,0,0,0,8006,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1631770651152,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,693055424,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,7659,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-16T07:16:32Z,161,0,0,0,0,0,31627492,1467,28481603,0,0,0,0,0,0,6853,0,0,0,0,0,0,0,1648,26,0,1,1,6,2878,0,0,0,0,0, ,0,0,0,0,0,0,6847,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1631770651152,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,1246763272,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,150,0,6,0,300,0,0,0,0,0,0,0,0,0,0,6495,0,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-16T07:17:32Z,161,0,0,0,0,0,31705812,1467,28559923,0,0,0,0,0,0,7093,0,0,0,0,0,0,0,1653,26,0,1,1,6,2353,0,0,0,0,0, ,0,0,0,0,0,0,7093,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1631770651152,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,591354168,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6687,0,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-16T07:18:32Z,161,0,0,0,0,0,31700412,1467,28554523,0,0,0,0,0,0,5580,0,0,0,0,0,0,0,1654,26,0,0,1,6,2351,0,0,0,0,0, ,0,0,0,0,0,0,5575,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1631770651152,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,1141019488,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,150,0,6,0,300,0,0,0,0,0,0,0,0,0,0,5367,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-16T07:19:32Z,161,0,0,0,0,0,31697476,1467,28551587,0,0,0,0,0,0,7886,0,0,0,0,0,0,0,1655,26,0,-1,1,6,3563,0,0,0,0,0, ,0,0,0,0,0,0,7880,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1631770651152,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,905932280,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,7565,0,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-16T07:20:32Z,161,0,0,0,0,0,31752508,1467,28606619,0,0,0,0,0,0,7315,0,0,0,0,0,0,0,1658,26,0,-2,1,6,3028,0,0,0,0,0, ,0,0,0,0,0,0,7312,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1631770651152,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,1457445928,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,6958,0,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-16T07:21:32Z,161,0,0,0,0,0,31786308,1467,28640419,0,0,0,0,0,0,7878,0,0,0,0,0,0,0,1661,26,0,-3,1,6,3400,0,0,0,0,0, ,0,0,0,0,0,0,7873,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1631770651152,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,1139555584,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,150,0,6,0,300,0,0,0,0,0,0,0,0,0,0,7491,0,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-16T07:22:32Z,161,0,0,0,0,0,31818012,1467,28672123,0,0,0,0,0,0,8178,0,0,0,0,0,0,0,1662,26,0,-4,1,6,3461,0,0,0,0,0, ,0,0,0,0,0,0,8172,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1631770651152,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,688424960,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,150,0,6,0,300,0,0,0,0,0,0,0,0,0,0,7780,0,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-16T07:23:32Z,161,0,0,0,0,0,31867852,1467,28721963,0,0,0,0,0,0,7250,0,0,0,0,0,0,0,1664,26,0,-5,1,6,2862,0,0,0,0,0, ,0,0,0,0,0,0,7246,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1631770651152,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,1364231192,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,6881,0,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-16T07:24:32Z,161,0,0,0,0,0,31905684,1467,28759795,0,0,0,0,0,0,7629,0,0,0,0,0,0,0,1666,26,0,-7,1,6,2928,0,0,0,0,0, ,0,0,0,0,0,0,7621,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1631770651152,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,667572736,-1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,200,0,8,0,400,0,0,0,0,0,0,0,0,0,0,7144,0,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-16T07:25:32Z,161,0,0,0,0,0,31965004,1467,28819115,0,0,0,0,0,0,6871,0,0,0,0,0,0,0,1668,26,0,-7,1,6,3127,0,0,0,0,0, ,0,0,0,0,0,0,6870,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1631770651152,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,1137940144,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6601,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-16T07:26:32Z,161,0,0,0,0,0,32047372,1467,28901483,0,0,0,0,0,0,7367,0,0,0,0,0,0,0,1674,26,0,-10,1,6,2706,0,0,0,0,0, ,0,0,0,0,0,0,7358,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1631770651152,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,1234355400,-1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,150,0,6,0,300,0,0,0,0,0,0,0,0,0,0,6780,0,548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
